yp,Street,quant
-2.26100012012566,2520-2B BELLEMEADE ST,0.282726984359368
-2.26100036869945,2520-2B BELLEMEADE ST,0.282726984359368
-2.26100061727324,2520-2B BELLEMEADE ST,0.282726984359368
-2.26100086584703,2520-2B BELLEMEADE ST,0.282726984359368
-2.26100111442082,2520-2B BELLEMEADE ST,0.282726984359368
-2.26100136299462,2520-2B BELLEMEADE ST,0.282726984359368
-2.26100161156841,2520-2B BELLEMEADE ST,0.282726984359368
-2.86536459132038,2520-2B BELLEMEADE ST,0.282726984359368
-2.86536461680143,2520-2B BELLEMEADE ST,0.282726984359368
-2.5530014982161,2520-2B BELLEMEADE ST,0.282726984359368
-2.55300152369715,2520-2B BELLEMEADE ST,0.282726984359368
-2.16688909606166,2520-2B BELLEMEADE ST,0.282726984359368
-2.16688912154271,2520-2B BELLEMEADE ST,0.282726984359368
-2.16688914702376,2520-2B BELLEMEADE ST,0.282726984359368
-2.16688917250481,2520-2B BELLEMEADE ST,0.282726984359368
-2.34155326642478,2520-E SUFFOLK AV,0.40353317229095
-2.34155351499858,2520-E SUFFOLK AV,0.40353317229095
-2.34155376357237,2520-E SUFFOLK AV,0.40353317229095
-2.34155401214616,2520-E SUFFOLK AV,0.40353317229095
-2.34155426071995,2520-E SUFFOLK AV,0.40353317229095
-2.67949951683745,2520-E SUFFOLK AV,0.40353317229095
-2.67949948859633,2520-E SUFFOLK AV,0.40353317229095
-2.67949946035522,2520-E SUFFOLK AV,0.40353317229095
-2.6794994321141,2520-E SUFFOLK AV,0.40353317229095
-2.67949940387298,2520-E SUFFOLK AV,0.40353317229095
-2.67949937563186,2520-E SUFFOLK AV,0.40353317229095
-2.67949934739075,2520-E SUFFOLK AV,0.40353317229095
-2.67949931914963,2520-E SUFFOLK AV,0.40353317229095
-2.67949929090851,2520-E SUFFOLK AV,0.40353317229095
-2.67949926266739,2520-E SUFFOLK AV,0.40353317229095
-2.67949923442628,2520-E SUFFOLK AV,0.40353317229095
-3.13352951700467,2520-G SUFFOLK AV,0.044530659053754
-3.13352954248572,2520-G SUFFOLK AV,0.044530659053754
-3.13352956796677,2520-G SUFFOLK AV,0.044530659053754
-3.13352959344781,2520-G SUFFOLK AV,0.044530659053754
-3.13352961892886,2520-G SUFFOLK AV,0.044530659053754
-3.13352964440991,2520-G SUFFOLK AV,0.044530659053754
-3.13352966989096,2520-G SUFFOLK AV,0.044530659053754
-3.13352969537201,2520-G SUFFOLK AV,0.044530659053754
-3.13352972085306,2520-G SUFFOLK AV,0.044530659053754
-3.13352974633411,2520-G SUFFOLK AV,0.044530659053754
-3.13352977181516,2520-G SUFFOLK AV,0.044530659053754
-3.13352979729621,2520-G SUFFOLK AV,0.044530659053754
-3.13352982277726,2520-G SUFFOLK AV,0.044530659053754
-3.13352984825831,2520-G SUFFOLK AV,0.044530659053754
-3.13352987373936,2520-G SUFFOLK AV,0.044530659053754
-3.13352989922041,2520-G SUFFOLK AV,0.044530659053754
-2.53961412962964,2521-A AMBASSADOR CT,0.179757460410414
-2.66162807117227,2521-A AMBASSADOR CT,0.179757460410414
-2.66162804293115,2521-A AMBASSADOR CT,0.179757460410414
-2.78364198447378,2521-A AMBASSADOR CT,0.179757460410414
-2.32368700690107,2521-A AMBASSADOR CT,0.179757460410414
-2.32368725547486,2521-A AMBASSADOR CT,0.179757460410414
-2.3936302498529,2521-A AMBASSADOR CT,0.179757460410414
-2.98616864975533,2521-A AMBASSADOR CT,0.179757460410414
-2.98616864975533,2521-A AMBASSADOR CT,0.179757460410414
-2.98616864975533,2521-A AMBASSADOR CT,0.179757460410414
-2.98616864975533,2521-A AMBASSADOR CT,0.179757460410414
-2.98616864975533,2521-A AMBASSADOR CT,0.179757460410414
-2.98616864975533,2521-A AMBASSADOR CT,0.179757460410414
-2.98616864975533,2521-A AMBASSADOR CT,0.179757460410414
-2.98616864975533,2521-A AMBASSADOR CT,0.179757460410414
-2.98616864975533,2521-A AMBASSADOR CT,0.179757460410414
-2.98616864975533,2521-A AMBASSADOR CT,0.179757460410414
-2.98616864975533,2521-A AMBASSADOR CT,0.179757460410414
-2.98616864975533,2521-A AMBASSADOR CT,0.179757460410414
-2.31917135311314,2521-A SUFFOLK AV,0.269306785740429
-2.31917157112267,2521-A SUFFOLK AV,0.269306785740429
-2.31917178913221,2521-A SUFFOLK AV,0.269306785740429
-2.31917200714174,2521-A SUFFOLK AV,0.269306785740429
-2.31917222515127,2521-A SUFFOLK AV,0.269306785740429
-2.3191724431608,2521-A SUFFOLK AV,0.269306785740429
-2.31917266117033,2521-A SUFFOLK AV,0.269306785740429
-2.31917287917986,2521-A SUFFOLK AV,0.269306785740429
-2.3191730971894,2521-A SUFFOLK AV,0.269306785740429
-2.31917331519893,2521-A SUFFOLK AV,0.269306785740429
-2.31917353320846,2521-A SUFFOLK AV,0.269306785740429
-2.31917375121799,2521-A SUFFOLK AV,0.269306785740429
-2.89531247751887,2521-A SUFFOLK AV,0.269306785740429
-2.89531241871349,2521-A SUFFOLK AV,0.269306785740429
-2.89531235990811,2521-A SUFFOLK AV,0.269306785740429
-2.89531230110273,2521-A SUFFOLK AV,0.269306785740429
-2.89531224229736,2521-A SUFFOLK AV,0.269306785740429
-2.52199919748115,2521-A SUFFOLK AV,0.269306785740429
-2.52199941549068,2521-A SUFFOLK AV,0.269306785740429
-3.11247081721346,2521-D SUFFOLK AV,0.0638069443427763
-3.11247084269451,2521-D SUFFOLK AV,0.0638069443427763
-3.11247086817556,2521-D SUFFOLK AV,0.0638069443427763
-3.11247089365661,2521-D SUFFOLK AV,0.0638069443427763
-3.11247091913766,2521-D SUFFOLK AV,0.0638069443427763
-3.11247094461871,2521-D SUFFOLK AV,0.0638069443427763
-3.11247097009975,2521-D SUFFOLK AV,0.0638069443427763
-3.1124709955808,2521-D SUFFOLK AV,0.0638069443427763
-3.11247102106185,2521-D SUFFOLK AV,0.0638069443427763
-3.1124710465429,2521-D SUFFOLK AV,0.0638069443427763
-3.11247107202395,2521-D SUFFOLK AV,0.0638069443427763
-3.112471097505,2521-D SUFFOLK AV,0.0638069443427763
